ds,yhat,yhat_lower,yhat_upper,trend
2015-01-02,1578.9635465040526,-908.7877373047463,4342.283621465541,1216.5219163492886
2015-01-03,1152.8268054563512,-1578.0921901344254,3627.316297501906,1216.6890430312471
2015-01-04,1200.981867845695,-1128.2855473631664,3797.456193293513,1216.8561697132056
2015-01-05,1273.800912379695,-1120.5611643687853,3820.556722000563,1217.0232963951644
2015-01-06,559.4624274701573,-2078.9859066065037,3193.5504213626386,1217.190423077123
2015-01-07,-478.0345400923263,-3021.723635884571,2146.345949037086,1217.3575497590816
2015-01-08,589.9334000794255,-1901.9609236766923,2837.969723485759,1217.5246764410401
2015-01-09,1016.7171720676006,-1595.4356387542698,3421.566101727221,1217.6918031229986
2015-01-10,633.3317547167767,-1786.9065030694446,3288.8917298284,1217.8589298049571
2015-01-11,730.190634302429,-1905.765781463093,3278.0806014429777,1218.0260564869156
2015-01-12,856.8094411560755,-1823.178121257567,3416.3867593124883,1218.1931836169424
2015-01-13,200.38391372132605,-2232.7939958092343,2568.85848529085,1218.360310746969
2015-01-14,-776.1750837586446,-3164.7636418270877,1822.3466296734287,1218.5274378769955
2015-01-15,354.58592074805915,-2431.272044397382,2961.8284506549353,1218.6945650070222
2015-01-16,844.7922887666559,-1739.5392578547319,3508.9195527142406,1218.8616921370487
2015-01-17,524.2056741517616,-2115.0274504841886,3190.4872798600836,1219.0288192670753
2015-01-18,681.9874888314084,-1866.4880261856879,3226.384496547647,1219.195946397102
2015-01-19,2153.003194654756,-340.1502126189476,4738.528682335701,1219.3630735271286
2015-01-20,263.5733861419328,-2331.7656496837853,2705.440356383416,1219.530200657155
2015-01-21,-664.7509513709947,-3170.026288621704,1923.291193389116,1219.6973277871816
2015-01-22,507.9533902894758,-2078.411067299763,2889.1818605573167,1219.8644549172081
2015-01-23,1032.991215355413,-1497.5856649856214,3471.16031046771,1220.031582047235
2015-01-24,739.4631508401606,-1794.3274687230323,3306.802850602455,1220.1987091772614
2015-01-25,916.0465734799826,-1614.824317855866,3342.702647870013,1220.365836307288
2015-01-26,1110.742107329195,-1399.0206746793165,3724.700542624685,1220.5329634373145
2015-01-27,509.4897389361528,-2033.0301644553003,3230.759512299985,1220.700090567341
2015-01-28,-425.76372468598174,-3042.6696593020392,2412.35001916841,1220.8672176973678
2015-01-29,731.7886921435875,-1838.4713259427458,3386.1987967942655,1221.0343448273943
2015-01-30,1233.961990116548,-1475.6387603296178,3808.3404816266334,1221.2014719574208
2015-01-31,910.5543380018535,-1747.8102648533911,3382.1132422141295,1221.3685990874474
2015-02-01,1051.1130890699837,-1447.7422800222173,3637.8705638821593,1221.5357262174741
2015-02-02,1204.6620687354932,-1252.7757380139144,3771.2245397368483,1221.7028533475006
2015-02-03,558.2946086614849,-2089.7061963305805,3072.3739322928,1221.8699804775272
2015-02-04,-424.7854190240778,-3273.3379426200204,2347.5070586703487,1222.0371076075537
2015-02-05,683.5605958969317,-1967.3314977825198,3439.0532674658275,1222.2042347375802
2015-02-06,1136.5226691971309,-1423.8907445942325,3780.215921100672,1222.371361867607
2015-02-07,765.2848825544315,-1716.567356325168,3514.9148345267304,1222.5384889976335
2015-02-08,860.7584052777131,-1645.0962658569667,3380.4852257285834,1222.70561612766
2015-02-09,973.2760752353131,-1535.5498804952601,3545.1903858199985,1222.8727432576866
2015-02-10,291.153812224841,-2291.0869132521175,2760.093369158294,1223.039870387713
2015-02-11,-721.2981066948144,-3269.3622226599673,1928.7048076353074,1223.2069975177399
2015-02-12,365.02198754383994,-2132.8739949966903,2852.608605101575,1223.3741246477664
2015-02-13,804.099930386275,-1711.3849372591903,3394.103013228309,1223.541251777793
2015-02-14,427.7283567870527,-2142.0502784937958,3088.0657638232415,1223.7083789078197
2015-02-15,527.2240647001342,-1903.4021284389862,2992.703450067366,1223.8755060378462
2015-02-16,272.34010064510164,-2427.7227829585618,2829.918366483975,1224.0426331678727
2015-02-17,-6.320655380542121,-2648.5322744207915,2484.601490321311,1224.2097602978995
2015-02-18,-987.0108887577464,-3763.8663346646026,1743.3069401372336,1224.376887427926
2015-02-19,139.67880991449897,-2581.346552232186,2601.543358061615,1224.5440145579526
2015-02-20,627.064428009325,-2009.611760270538,3075.0943066030177,1224.7111416879793
2015-02-21,306.0773992424672,-2399.2100060903294,2954.667003924666,1224.8782688180058
2015-02-22,467.0011577183086,-1918.6185131903285,3058.528911388354,1225.0453959480324
2015-02-23,659.1781154133839,-1674.5585441540852,3311.130252902979,1225.212523078059
2015-02-24,69.592055518998,-2490.737341608197,2570.9392403115003,1225.3796502080854
2015-02-25,-839.0915203535872,-3291.7238826065386,1681.4635648887556,1225.5467773381122
2015-02-26,360.30811610243404,-2090.0049119842606,2793.8785996476313,1225.7139044681387
2015-02-27,919.6226979790255,-1537.9395719169763,3654.287615429119,1225.8810319713623
2015-02-28,668.3060966668784,-1800.0168413522956,3121.8013019990103,1226.0481594745859
2015-03-01,895.2045203999112,-1859.296594229533,3371.8612879630778,1226.2152869778095
2015-03-02,1148.296098540574,-1275.077291780499,3653.5357315574493,1226.3824144810333
2015-03-03,613.30406395233,-2077.9855681907125,3298.9288232672925,1226.5495419842566
2015-03-04,-248.23466316473719,-2930.687600885948,2304.42794815828,1226.7166694874804
2015-03-05,989.8890490008177,-1304.0176252531292,3417.774727221892,1226.883796990704
2015-03-06,1578.7135313035033,-918.2831690386503,4022.9018797631975,1227.0509244939276
2015-03-07,1347.0943630278487,-1121.384518281634,3681.728814201578,1227.2180519971512
2015-03-08,1583.4868092085794,-792.1879679620124,3948.021173953446,1227.385179500375
2015-03-09,1835.692708441311,-647.2101442316317,4441.110919924965,1227.5523070035983
2015-03-10,1289.4758833774179,-1359.0724566147953,3949.1959113200505,1227.7194345068222
2015-03-11,406.62786615357277,-2153.8435429790356,3022.6828539080707,1227.8865620100457
2015-03-12,1613.8185921008558,-922.0776155844222,4059.607487254832,1228.0536895132693
2015-03-13,2162.7408212693617,-431.64626361810883,4732.307573806287,1228.220817016493
2015-03-14,1883.0812386216066,-640.9045109158482,4421.438400373889,1228.3879445197167
2015-03-15,2064.2820167640034,-216.70231346442964,4704.851984145843,1228.55507202294
2015-03-16,2255.263454522533,-388.00774892831896,4801.859227025221,1228.7221995261639
2015-03-17,1643.0123929367946,-1009.7798129790862,4171.98779846706,1228.8893270293875
2015-03-18,690.6188917224259,-1909.5351716068449,3336.3097929241276,1229.056454532611
2015-03-19,1826.0965540876473,-708.2783799399502,4600.490519778769,1229.2235820358346
2015-03-20,2302.496018043442,-286.3148353233544,4942.953862316594,1229.3907095390584
2015-03-21,1950.8453287747338,-575.5729705966016,4588.793753523934,1229.557837042282
2015-03-22,2061.881724523288,-471.1127795476757,4583.943562086725,1229.7249645455056
2015-03-23,2185.7461643178767,-432.3590742460003,4717.7279221715,1229.8920920487292
2015-03-24,1510.5459623059976,-1119.6821541152503,4058.522170850506,1230.0592195519528
2015-03-25,500.36860681581004,-2142.625108576087,2999.9340419542827,1230.2263470551763
2015-03-26,1584.0826645319341,-907.2257324776166,4118.267687760874,1230.3934745584002
2015-03-27,2015.4357056556264,-531.2953078662209,4631.703232247008,1230.5606020616237
2015-03-28,1625.983278059942,-1018.2565719004623,4136.329235757037,1230.7277295648473
2015-03-29,1706.8136652832013,-854.6429088067798,4113.11754064454,1230.894857068071
2015-03-30,1808.2398444872897,-634.1360984874792,4327.284139924421,1231.0619845712947
2015-03-31,1118.3639813468433,-1391.2067505898633,3743.2692287064606,1231.229112074518
2015-04-01,101.09739942919782,-2385.5540479063884,2796.3985851795305,1231.3962395777419
2015-04-02,1184.9716760004853,-1322.7485220376077,3775.641914715755,1231.5633670809655
2015-04-03,1623.2504522809263,-968.93288891595,4168.907835792149,1231.730494584189
2015-04-04,1246.875549270699,-1288.8304605037667,4066.6058139656498,1231.8976220874126
2015-04-05,1346.2116110893949,-1142.433842094481,3956.171527729382,1232.0647495906364
2015-04-06,1470.7601175845957,-1011.2405998980678,4145.8719258061365,1232.2318770938598
2015-04-07,807.7474836983168,-1694.6661673116814,3438.1114856792196,1232.3990045970836
2015-04-08,-179.83046466817063,-2880.3766071723926,2260.1638917655923,1232.5661321003072
2015-04-09,935.627355433289,-1722.6755637823783,3570.000385465797,1232.7332596035308
2015-04-10,1406.4634371817317,-1219.6877682282918,3838.642320815319,1232.9003871067544
2015-04-11,1062.7311084879716,-1499.191412614927,3549.178074879106,1233.0675146099782
2015-04-12,1193.9608635329057,-1578.6930975870525,3688.0672363112894,1233.2346421132015
2015-04-13,1348.893912314507,-1310.5570208020515,3784.9748286304803,1233.4017696164253
2015-04-14,714.0872037181634,-1807.0935170766193,3178.0291101157027,1233.5688971196491
2015-04-15,-248.02798241479718,-2825.239215847854,2306.7998316792787,1233.736212461136
2015-04-16,889.6998869966371,-1743.0870860420073,3346.42118465327,1233.9035278026229
2015-04-17,1379.2864676372467,-1121.2522695782934,4104.0008961765025,1234.0708431441099
2015-04-18,1050.584340387135,-1593.843446454886,3871.857067994124,1234.2381584855968
2015-04-19,1193.0493217372136,-1438.1553999392138,3599.07184834227,1234.4054738270836
2015-04-20,1355.470502453209,-1324.4253123158787,4055.943699195021,1234.5727891685706
2015-04-21,724.5684603532411,-1823.763585373418,3337.3587998666026,1234.7401045100576
2015-04-22,-236.95616873643417,-2745.518030376526,2300.692661158729,1234.9074198515445
2015-04-23,898.4112917677271,-1847.6520644324514,3448.175804390235,1235.0747351930313
2015-04-24,1383.1281111399992,-1516.246106861812,3917.2149081186103,1235.2420505345185
2015-04-25,1047.5506086583941,-1670.8332024730503,3583.624417983491,1235.4093658760053
2015-04-26,1181.682662109489,-1301.3258693114235,3776.938718721933,1235.5766812174923
2015-04-27,1334.8872100731016,-1291.1074814460935,3959.6140343150837,1235.7439965589792
2015-04-28,694.4657366354088,-2000.5064078233631,3233.8916694573777,1235.9113119004662
2015-04-29,-276.31154129656284,-3031.447925007828,2382.8043557788737,1236.078627241953
2015-04-30,850.6107840692932,-1839.6681299300851,3377.427842753288,1236.24594258344
2015-05-01,1328.1856766556218,-1135.3635166575912,3959.466256601182,1236.413257924927
2015-05-02,987.2056957675886,-1549.8681167560553,3559.1938879521713,1236.580573266414
2015-05-03,1118.0392266385877,-1522.5780412717475,3676.6639032608987,1236.7478886079007
2015-05-04,1270.3321472940006,-1213.1381705830015,3755.510794339871,1236.915203949388
2015-05-05,631.580147121388,-2169.020049189204,3086.05940984272,1237.0825192908746
2015-05-06,-334.8454369273147,-2797.1229521484865,2265.1900219065333,1237.2498346323616
2015-05-07,799.1173640398479,-1887.0310009350408,3548.1337623616732,1237.4171499738486
2015-05-08,1286.3348985201976,-1347.1242119134251,3856.2776233649893,1237.5844653153356
2015-05-09,957.4240698482768,-1676.257507465657,3460.096972249053,1237.7517806568223
2015-05-10,1102.495276679938,-1543.2597281310732,3547.321700620169,1237.9190959983093
2015-05-11,1270.8631139155902,-1126.303406437384,3648.9864017257337,1238.0864113397963
2015-05-12,649.6297378107032,-1949.1326868698154,3220.7080153888774,1238.2537266812833
2015-05-13,-298.27660226680314,-2854.510735925182,2134.834796301835,1238.42104202277
2015-05-14,854.7273613945745,-1601.2198474052902,3320.9157709799324,1238.5883573642573
2015-05-15,1361.0084169789757,-1159.8917796855778,4139.529861300508,1238.755672705744
2015-05-16,1050.6781697204167,-1548.209590656249,3648.4562766084746,1238.922988047231
2015-05-17,1213.351022002084,-1306.386244265295,3711.1601625811995,1239.090303388718
2015-05-18,1397.869394794493,-1111.682697692616,4018.0275572229884,1239.257618730205
2015-05-19,790.9006801700241,-1713.367687563544,3486.102357848837,1239.4249340716917
2015-05-20,-145.0119512778549,-2557.225239676471,2430.444572548686,1239.5922494131787
2015-05-21,1017.3900052521177,-1506.5023795333993,3513.804783718545,1239.7595647546657
2015-05-22,1530.2175972079717,-1174.583737949415,4047.494731083277,1239.9268800961527
2015-05-23,1223.4022756686718,-1476.8284145580535,3882.328496619062,1240.0941954376394
2015-05-24,1386.458147012234,-1122.684694864817,3856.3187058824988,1240.2615107791264
2015-05-25,2703.283077623679,144.74659857450416,5202.2116644851785,1240.4288261206134
2015-05-26,955.3852297874369,-1772.4290409177067,3559.9943655611396,1240.5961414621004
2015-05-27,10.67091594487647,-2774.886648718965,2555.150258131349,1240.7634568035874
2015-05-28,1161.5392846132531,-1368.1136153834852,3738.5855314274295,1240.9307721450741
2015-05-29,1660.38243726695,-782.5470223276898,4263.5972858769965,1241.098087486561
2015-05-30,1337.4705157337364,-1273.6909421074995,4046.6873618032228,1241.265402828048
2015-05-31,1482.703690266562,-1214.6027234179137,4070.5529103110925,1241.432718169535
2015-06-01,1645.3730151647167,-943.3205175154358,4134.918005739705,1241.6451813270037
2015-06-02,1012.6092481291097,-1517.852937102164,3557.2576974956633,1241.8576444844723
2015-06-03,47.55366690852975,-2645.766983126512,2484.842504947925,1242.0701076419411
2015-06-04,1178.1348021266476,-1437.0723272738303,3737.705267227944,1242.2825707994095
2015-06-05,1657.1862890837037,-880.0758454976803,4098.811140504202,1242.4950339568784
2015-06-06,1315.394288109825,-1219.7095712201049,3946.6414730372517,1242.707497114347
2015-06-07,1443.0388288195693,-1087.5577818178608,3966.9923901497373,1242.9199602718156
2015-06-08,1589.7001733102506,-835.3102897158262,4068.0702580231373,1243.1324234292842
2015-06-09,942.8352790424888,-1671.2166202175893,3582.9230832090575,1243.344886586753
2015-06-10,-34.19288867947421,-2813.705970365577,2366.627672261351,1243.5573497442215
2015-06-11,1086.702340931479,-1418.8194868437267,3682.8412675294667,1243.7698129016903
2015-06-12,1558.446970202548,-987.6300299827926,4141.863540215722,1243.982276059159
2015-06-13,1211.75350396425,-1412.1169912115852,3913.1155957292685,1244.1947392166276
2015-06-14,1336.8639800407811,-1150.3252875432825,4027.0580448887486,1244.4072023740962
2015-06-15,1483.259856067234,-1061.5128688862553,4091.208989640581,1244.6196655315648
2015-06-16,838.2436815425249,-1766.213641878238,3328.4907321600713,1244.8321286890334
2015-06-17,-135.02489465098097,-2639.6168000453026,2461.3911999469924,1245.0445918465023
2015-06-18,991.2965134855938,-1615.997170887601,3591.6682502330254,1245.2570550039707
2015-06-19,1469.8575666279698,-965.1137489941408,4157.531375806577,1245.4695181614395
2015-06-20,1131.0719562387485,-1405.169122043607,3800.3806126626614,1245.6819813189081
2015-06-21,1264.8703817697829,-1299.1556770058307,3752.404226648046,1245.8944444763767
2015-06-22,1420.4204289504023,-907.7930176586449,4101.99867614426,1246.1069076338454
2015-06-23,784.7179665944622,-1876.3356757931474,3604.4403753455567,1246.3193707913142
2015-06-24,-179.3676846197618,-2640.8855352184823,2318.0323853587042,1246.5318339487828
2015-06-25,955.7402103905374,-1486.6867507486159,3375.7771349019163,1246.7442971062515
2015-06-26,1442.4575857464235,-1133.9370108979458,3989.511385024726,1246.95676026372
2015-06-27,1111.002297764453,-1487.311750081552,3686.968686365101,1247.1692234211887
2015-06-28,1251.1516312421447,-1068.0366029769805,3828.8058849005965,1247.3816865786575
2015-06-29,1411.9651598549322,-1205.2876259660252,3869.9552058533304,1247.594149736126
2015-06-30,780.377520445719,-1743.4016635305732,3233.1606413052723,1247.8066128935948
2015-07-01,-180.75665039100636,-2665.2201504438935,2383.8935306737117,1248.0190760510634
2015-07-02,956.1694512312752,-1625.7817460490048,3599.2938962018925,1248.231539208532
2015-07-03,1207.9239626746376,-1403.4136569041025,3709.8312386569373,1248.4440023660006
2015-07-04,458.45523959058573,-2017.0588429896598,3138.0946104818327,1248.6564655234695
2015-07-05,1251.1302624285681,-1229.605203146231,3868.1289006818984,1248.8689286809379
2015-07-06,1410.2840273673776,-977.0294593380125,3792.0207449528534,1249.0813918384067
2015-07-07,776.5686047370864,-1656.5773582205536,3287.2613853706384,1249.2938549958753
2015-07-08,-186.97050121565667,-2794.153954118218,2420.802704963434,1249.506318153344
2015-07-09,947.4659793586407,-1462.4643731299436,3585.225029404411,1249.7187813108126
2015-07-10,1432.551867582237,-1104.8136628354864,4041.134569629315,1249.9312444682812
2015-07-11,1098.7863423153299,-1603.682812046974,3526.9574453436694,1250.1437076257498
2015-07-12,1236.2390477616157,-1386.9446390576147,3910.757078347142,1250.3561707832187
2015-07-13,1394.2605192695396,-1225.0367754480483,4004.3330631187446,1250.568633940687
2015-07-14,760.0629290466522,-1943.3556687176851,3375.6320869452607,1250.781097098156
2015-07-15,-203.24617652221445,-2718.6139346709665,2340.0973722043555,1250.9935602556245
2015-07-16,932.1583118522601,-1781.4878548255379,3376.122303617326,1251.206023413093
2015-07-17,1419.0857831834976,-1319.7072953723234,3957.2814854644716,1251.56509203651
2015-07-18,1087.8416734495463,-1492.2676390996742,3643.334370770435,1251.9241606599269
2015-07-19,1228.4145915057973,-1371.7090578425705,3790.0790256595446,1252.2832292833439
2015-07-20,1390.0436913805247,-1228.641433772125,3926.548112570684,1252.6422979067609
2015-07-21,759.804199783458,-1935.9754430044086,3083.752154390032,1253.0013665301776
2015-07-22,-199.3529969119645,-2804.637937276795,2410.79891597559,1253.3604351535944
2015-07-23,940.2275551237382,-1618.9089066376675,3667.3114570758503,1253.7195037770114
2015-07-24,1431.0333482987448,-1339.0733507233992,3858.0983221409465,1254.0785724004284
2015-07-25,1103.3432459884693,-1398.2304387159616,3648.5368688317844,1254.4376410238451
2015-07-26,1246.982663005347,-1152.7413283870626,3938.1891938284402,1254.796709647262
2015-07-27,1411.0452632111578,-1055.2514868973901,3862.180938915326,1255.155778270679
2015-07-28,782.4857843780239,-1878.8330491185247,3408.324834959171,1255.5148468940959
2015-07-29,-175.83376062939078,-2848.163508371691,2361.584079722478,1255.8739155175128
2015-07-30,963.6905131798709,-1518.3822052381975,3554.9124022867013,1256.2329841409296
2015-07-31,1453.5363831687155,-1203.0499050188541,4095.140139631072,1256.5920527643466
2015-08-01,1124.0180788605935,-1548.325890251339,3647.8765802198495,1256.9511213877636
2015-08-02,1265.0432259026793,-1327.9328444156945,3836.3681191873607,1257.3101900111806
2015-08-03,1425.8347453138726,-1140.9289628676531,3828.5522235439066,1257.6692586345973
2015-08-04,793.5222677153355,-1800.521259990949,3599.647457817483,1258.028327258014
2015-08-05,-168.8146892416196,-2749.2554415446666,2308.4066949556473,1258.387395881431
2015-08-06,966.6832884218697,-1500.995707767199,3504.8683238735957,1258.746464504848
2015-08-07,1452.7814777438105,-1231.3522103575613,3909.799592197351,1259.105533128265
2015-08-08,1120.1062038879088,-1412.694241545224,3672.621729505521,1259.4646017516818
2015-08-09,1258.8932755314238,-1202.4819923397952,3672.2088574728855,1259.8236703750986
2015-08-10,1418.7004662402232,-1170.9560904525097,4051.818102600121,1260.1827389985156
2015-08-11,786.9888574208994,-2063.0810309277513,3224.3970707205963,1260.5418076219325
2015-08-12,-172.84442934828348,-2708.682057672518,2315.784104872223,1260.9008762453495
2015-08-13,967.3532536960603,-1489.1405580528158,3553.996619395496,1261.2599448687663
2015-08-14,1460.6057487196151,-853.5291461133723,4075.7722314453185,1261.6190134921833
2015-08-15,1137.7535053827335,-1421.7529896442968,3656.1215539787513,1261.9780821156
2015-08-16,1289.193062586677,-1332.5447593098927,3857.4708375971763,1262.337150739017
2015-08-17,1464.5816679246734,-1002.9297195520778,4038.3998837187755,1262.696219362434
2015-08-18,851.4120975143567,-1732.9517995397505,3589.026353992097,1263.055287985851
2015-08-19,-86.95958233396755,-2695.179605195523,2451.053354244554,1263.4143566092678
2015-08-20,1077.5022265287498,-1269.201370778506,3895.3243087628653,1263.7734252326848
2015-08-21,1597.6269333538585,-971.3257366457696,4247.520887991544,1264.1324938561015
2015-08-22,1303.9837184095486,-1324.2186576964325,3916.908076900834,1264.4915624795185
2015-08-23,1486.6235265685766,-1248.9045837454248,3904.8009945619337,1264.8506311029353
2015-08-24,1694.7881407204152,-719.3769464680677,4208.778997665772,1265.2096997263523
2015-08-25,1115.4913229479343,-1488.1287176490207,3630.9933460490506,1265.5687683497692
2015-08-26,211.5546403951471,-2388.7705756301693,2774.016523644811,1265.927836973186
2015-08-27,1410.4333427225938,-1161.6903793692252,3919.096731023101,1266.286905596603
2015-08-28,1964.341635545879,-666.1163704510158,4541.102392627251,1266.6459742200198
2015-08-29,1703.2107430906524,-925.8346396146444,4315.252024629658,1267.0050428434367
2015-08-30,1916.443833682727,-759.2219701427421,4524.991499324934,1267.3641114668537
2015-08-31,2152.638552320618,-315.2734947686215,4594.647515673219,1267.7231800902707
2015-09-01,1598.1818321932647,-717.1354472920177,4102.35723165173,1268.0822487136875
2015-09-02,715.514993538995,-1921.7847114874992,3448.935631042,1268.6570310195582
2015-09-03,1931.3256086913275,-767.8798299777375,4571.098411181796,1269.231813325429
2015-09-04,2497.332305463707,-133.488314818954,5114.945260268613,1269.8065956312994
2015-09-05,2243.038475051452,-262.61963643068844,4715.047942519119,1270.38137793717
2015-09-06,2457.4972620439585,-36.16941156795307,4993.364570602868,1270.9561602430408
2015-09-07,3415.0579411597473,672.4212170549987,5959.638794232507,1271.530942548911
2015-09-08,2123.8910183447474,-554.6927519400815,4639.7027522618055,1272.1057248547818
2015-09-09,1224.1956212997084,-1300.9613006563732,3648.961495907483,1272.6805071606525
2015-09-10,2416.8884191391535,-124.55445530347625,4990.681374538369,1273.255289466523
2015-09-11,2953.8187515330546,254.8948386066262,5404.140975679295,1273.8300717723937
2015-09-12,2664.721640176859,146.35589599298206,5181.6567570939615,1274.4048540782644
2015-09-13,2838.9796714036347,97.73910868842918,5408.556871170257,1274.979636384135
2015-09-14,3025.349041925404,447.65336477466326,5829.560296314722,1275.5544186900054
2015-09-15,2410.5543739423756,-175.88565037164517,5072.1166327424135,1276.1292009958763
2015-09-16,1457.3346103369543,-1239.967205098363,4155.689060721858,1276.7039833017466
2015-09-17,2593.275132590664,204.7264355059752,5168.432251942912,1277.2787656076173
2015-09-18,3070.9353080744386,602.9853433780913,5489.833700236312,1277.853547913488
2015-09-19,2720.8048107943946,177.83655911969373,5289.63558892475,1278.4283302193585
2015-09-20,2833.052828535897,236.22197383130097,5209.069834918177,1279.0031125252292
2015-09-21,2957.241026147629,543.2058861646269,5094.311950823728,1279.5778948311
2015-09-22,2280.9051438965816,-200.3601111736376,4962.480763910052,1280.1526771369704
2015-09-23,1267.5878079758907,-1189.545102536046,4049.3017299802614,1280.7274594428409
2015-09-24,2345.657949696516,-426.8382008199081,4799.740899985218,1281.3022417487118
2015-09-25,2768.4262755463687,176.53689661210657,5339.040506480612,1281.877024054582
2015-09-26,2367.0903443729285,-99.77124000204124,4838.943953881878,1282.4518063604528
2015-09-27,2432.4735492051846,-101.92403193920785,4943.875294544683,1283.0265886663235
2015-09-28,2514.7290273199233,34.521761535157154,5171.814164641408,1283.601370972194
2015-09-29,1801.9134981974194,-960.5460861135541,4302.309222331616,1284.1761532780647
2015-09-30,758.0136929893788,-1726.2989748150585,3273.3569541638553,1284.7509355839354
2015-10-01,1811.7608241490132,-796.8343472786712,4279.89956726173,1285.325717889806
2015-10-02,2216.7425558331156,-460.912363771255,4950.482900150169,1285.9005001956764
2015-10-03,1804.3460180172776,-442.1748694689918,4341.200076022191,1286.475282501547
2015-10-04,1865.4961190708893,-551.0432691241449,4352.191588879276,1287.0500648074176
2015-10-05,1950.3601116825384,-403.51093408294884,4519.77006177297,1287.6248471132883
2015-10-06,1246.9233207857058,-1293.2206688678446,3883.609942440544,1288.199629419159
2015-10-07,219.0185881912853,-2200.0159993647358,2795.9514464176423,1288.7744117250295
2015-10-08,1295.1447601419927,-1077.405720704518,3923.81864250745,1289.3491940309002
2015-10-09,1728.583547160215,-781.8620121507208,4312.515918289344,1289.9239763367707
2015-10-10,1350.3481634825525,-1265.2792147716661,3892.0431910799384,1290.4987586426414
2015-10-11,1450.9278651168675,-955.5825020785486,4200.605049408222,1291.073540948512
2015-10-12,1303.3954916498637,-1273.5194272156618,3913.106895389533,1291.6483232543826
2015-10-13,925.0088214348807,-1519.03849689506,3524.9509691927256,1292.223105560253
2015-10-14,-50.78989626927523,-2705.8119171168373,2311.6996999134803,1292.7978878661238
2015-10-15,1080.4891196339197,-1702.3906291985836,3767.286737753204,1293.3726701719943
2015-10-16,1571.4888848787764,-841.8310655652709,4183.814816859368,1293.947452477865
2015-10-17,1252.5654044224543,-1324.7071744919626,3831.0612353509846,1294.5222347837355
2015-10-18,1413.7686010503871,-1124.0961591078226,3958.4710496409257,1295.326105498514
2015-10-19,1603.8734708689367,-891.2315198648561,4241.279188924219,1296.1299762132926
2015-10-20,1009.6571001422685,-1599.2798063202831,3621.556246890565,1296.9338469280713
2015-10-21,93.71307621787082,-2549.652849908336,2488.587089757368,1297.73771764285
2015-10-22,1283.2839433463305,-1201.8588585618756,3818.6484983252317,1298.5415883576284
2015-10-23,1830.3918458043552,-650.2391927478703,4320.278769787726,1299.3454590724068
2015-10-24,1564.8006842120824,-1002.1713421501074,4126.664286026777,1300.1493297871855
2015-10-25,1775.7738365939329,-795.3298273736399,4466.901708907853,1300.9532005019641
2015-10-26,2011.7982103131342,-395.0860328045645,4571.83480594639,1301.7570712167426
2015-10-27,1459.1793587735174,-1078.1744873613122,3950.2613560902228,1302.560941931521
2015-10-28,580.0900554959874,-1858.1124988624565,3335.4874962159465,1303.3648126462997
2015-10-29,1801.407500733926,-911.1465876228855,4365.576812844274,1304.1686833610781
2015-10-30,2374.8483474402565,-302.79122698432656,4682.067693091491,1304.9725540758568
2015-10-31,2129.934817658895,-391.69025047826767,4755.754002918251,1305.7764247906352
2015-11-01,2355.7558955656787,-237.09123500438093,4893.012013731709,1306.5802955054137
2015-11-02,2600.6942886472457,-23.09579883879932,5144.265531251026,1307.3841662201924
2015-11-03,2051.023808523066,-449.63503591596594,4537.825176531882,1308.188036934971
2015-11-04,1168.9594765678537,-1411.4500050604568,3515.233751398957,1308.9919076497497
2015-11-05,2381.4954398483624,-82.03601050260738,4854.356660648089,1309.795778364528
2015-11-06,2940.5397961314693,422.41301091320804,5405.222224475205,1310.5996490793066
2015-11-07,2675.879516264328,145.8689481876463,5133.8006002889915,1311.4035197940852
2015-11-08,2876.939377265511,410.16527197896374,5305.39694236986,1312.207390508864
2015-11-09,3092.5055384490984,537.8998966472118,5666.110787154698,1313.0112612236424
2015-11-10,2509.3183713800577,100.86032747458573,5147.438941302154,1313.8151319384208
2015-11-11,2633.9110515989105,95.53871922315749,5316.66229927073,1314.6190026531995
2015-11-12,2762.4694541903655,303.4964269217786,5219.589211238607,1315.4228733679781
2015-11-13,3278.901139669145,855.0235622640616,5775.6536290142285,1316.2267440827568
2015-11-14,2969.8489320898025,566.0457799009016,5606.227736561777,1317.0306147975352
2015-11-15,3125.4108550730216,518.2684388257164,5555.6039517309155,1317.8344855123137
2015-11-16,3295.058538015778,608.7853832901444,5804.04759652003,1318.6383562270923
2015-11-17,2666.218417830922,157.97980880989013,5374.308539616936,1319.442226941871
2015-11-18,1702.3039953391794,-950.9204749610236,4278.83979247845,1320.2460976566495
2015-11-19,2831.5344606542885,311.96074698678046,5295.5272119748915,1321.0499683714281
2015-11-20,3307.049067153728,712.9577165509027,5875.645229214808,1321.8538390862066
2015-11-21,2959.850772774088,291.78701496297396,5242.204334578335,1322.6577098009852
2015-11-22,3080.543437077426,471.5853915238338,5659.02469965765,1323.461580515764
2015-11-23,3219.033620345893,697.7882395395427,5801.393552550426,1324.2654512305423
2015-11-24,2563.1020397884254,100.06651042254886,5046.46233385313,1325.0693219453208
2015-11-25,1576.4274348970166,-1125.75938943314,4051.9551399354996,1325.8731926600994
2015-11-26,2055.021528337194,-269.8556350837187,4617.3556869870745,1326.6770633748781
2015-11-27,3149.2228652516196,490.0947414464542,5818.752767335956,1327.4809340896566
2015-11-28,2792.8687237367512,314.9597107562202,5495.301925347652,1328.2848048044352
2015-11-29,2908.8004120628166,432.44307837960105,5449.076833374013,1329.0886755192137
